"REGION","FACILITY","DATETIME","ARCHIVED","NOTARCHIVED","RETRIEVENEEDED","WAITINGFORFLUSH"
"SCAL","Panorama City",23-FEB-16,12738,83,29281,12
"SCAL","Panorama City",23-FEB-16,12736,76,29281,24
"SCAL","Panorama City",23-FEB-16,12743,81,29281,11
"SCAL","Panorama City",23-FEB-16,12743,67,29281,25
"SCAL","Panorama City",23-FEB-16,12753,72,29281,10
"SCAL","Panorama City",23-FEB-16,12751,64,29281,20
"SCAL","Panorama City",23-FEB-16,12756,69,29281,11
"SCAL","Panorama City",23-FEB-16,12756,56,29281,24
"SCAL","Panorama City",24-FEB-16,12763,57,29281,16
"SCAL","Panorama City",24-FEB-16,12763,46,29281,27
"SCAL","Panorama City",24-FEB-16,12774,52,29281,9
"SCAL","Panorama City",24-FEB-16,12774,46,29281,15
"SCAL","Panorama City",24-FEB-16,12775,54,29281,6
"SCAL","Panorama City",24-FEB-16,12775,46,29281,14
"SCAL","Panorama City",24-FEB-16,12775,50,29281,10
"SCAL","Panorama City",24-FEB-16,12775,46,29281,14
"SCAL","Panorama City",24-FEB-16,12775,54,29281,8
"SCAL","Panorama City",24-FEB-16,12775,51,29281,14
"SCAL","Panorama City",24-FEB-16,12762,66,29300,6
"SCAL","Panorama City",24-FEB-16,12748,63,29311,14
"SCAL","Panorama City",24-FEB-16,12748,70,29311,10
"SCAL","Panorama City",24-FEB-16,12748,67,29311,14
"SCAL","Panorama City",24-FEB-16,12748,70,29311,13
"SCAL","Panorama City",24-FEB-16,12744,78,29311,16
"SCAL","Panorama City",24-FEB-16,12728,96,29322,9
"SCAL","Panorama City",24-FEB-16,12728,80,29321,29
"SCAL","Panorama City",24-FEB-16,12734,77,29321,26
"SCAL","Panorama City",24-FEB-16,12732,64,29321,46
"SCAL","Panorama City",24-FEB-16,12750,51,29321,30
"SCAL","Panorama City",24-FEB-16,12765,21,29321,38
"SCAL","Panorama City",24-FEB-16,12774,14,29321,27
"SCAL","Panorama City",25-FEB-16,12781,14,29321,17
"SCAL","Panorama City",25-FEB-16,12781,11,29321,20
"SCAL","Panorama City",25-FEB-16,12786,16,29321,10
"SCAL","Panorama City",25-FEB-16,12786,11,29321,15
"SCAL","Panorama City",25-FEB-16,12787,10,29321,15
"SCAL","Panorama City",25-FEB-16,12787,10,29321,15
"SCAL","Panorama City",19-FEB-16,12742,92,29191,14
"SCAL","Panorama City",19-FEB-16,12752,90,29191,7
"SCAL","Panorama City",19-FEB-16,12752,74,29191,23
"SCAL","Panorama City",20-FEB-16,12757,77,29191,14
"SCAL","Panorama City",20-FEB-16,12757,67,29191,24
"SCAL","Panorama City",20-FEB-16,12767,74,29191,7
"SCAL","Panorama City",20-FEB-16,12767,66,29191,15
"SCAL","Panorama City",20-FEB-16,12768,73,29191,7
"SCAL","Panorama City",20-FEB-16,12768,66,29191,14
"SCAL","Panorama City",20-FEB-16,12768,68,29191,12
"SCAL","Panorama City",20-FEB-16,12768,66,29191,14
"SCAL","Panorama City",20-FEB-16,12768,71,29191,9
"SCAL","Panorama City",20-FEB-16,12768,66,29191,14
"SCAL","Panorama City",20-FEB-16,12768,75,29191,5
"SCAL","Panorama City",20-FEB-16,12768,68,29191,17
"SCAL","Panorama City",20-FEB-16,12769,76,29191,10
"SCAL","Panorama City",20-FEB-16,12767,68,29191,20
"SCAL","Panorama City",20-FEB-16,12768,81,29191,7
"SCAL","Panorama City",20-FEB-16,12766,75,29191,21
"SCAL","Panorama City",20-FEB-16,12769,82,29191,11
"SCAL","Panorama City",20-FEB-16,12768,64,29191,36
"SCAL","Panorama City",20-FEB-16,12774,59,29191,27
"SCAL","Panorama City",20-FEB-16,12773,50,29191,37
"SCAL","Panorama City",20-FEB-16,12777,60,29191,10
"SCAL","Panorama City",20-FEB-16,12776,51,29191,20
"SCAL","Panorama City",20-FEB-16,12778,53,29191,14
"SCAL","Panorama City",20-FEB-16,12778,50,29191,17
"SCAL","Panorama City",21-FEB-16,12780,53,29191,12
"SCAL","Panorama City",21-FEB-16,12780,50,29191,15
"SCAL","Panorama City",21-FEB-16,12781,59,29191,5
"SCAL","Panorama City",21-FEB-16,12781,50,29191,14
"SCAL","Panorama City",21-FEB-16,12781,50,29191,14
"SCAL","Panorama City",21-FEB-16,12781,50,29191,14
"SCAL","Panorama City",21-FEB-16,12781,54,29191,10
"SCAL","Panorama City",21-FEB-16,12781,50,29191,14
"SCAL","Panorama City",21-FEB-16,12781,53,29191,11
"SCAL","Panorama City",21-FEB-16,12781,48,29191,16
"SCAL","Panorama City",21-FEB-16,12782,50,29191,13
"SCAL","Panorama City",21-FEB-16,12782,48,29191,15
"SCAL","Panorama City",21-FEB-16,12783,57,29191,9
"SCAL","Panorama City",21-FEB-16,12783,48,29191,18
"SCAL","Panorama City",21-FEB-16,12783,51,29191,15
"SCAL","Panorama City",21-FEB-16,12781,51,29191,17
"SCAL","Panorama City",21-FEB-16,12781,62,29191,12
"SCAL","Panorama City",21-FEB-16,12781,54,29191,21
"SCAL","Panorama City",21-FEB-16,12784,56,29191,16
"SCAL","Panorama City",21-FEB-16,12784,52,29191,20
"SCAL","Panorama City",21-FEB-16,12788,54,29191,12
"SCAL","Panorama City",21-FEB-16,12788,51,29191,15
"SCAL","Panorama City",21-FEB-16,12789,52,29191,13
"SCAL","Panorama City",21-FEB-16,12789,50,29191,15
"SCAL","Panorama City",22-FEB-16,12790,54,29191,10
"SCAL","Panorama City",22-FEB-16,12790,50,29191,14
"SCAL","Panorama City",22-FEB-16,12790,50,29191,14
"SCAL","Panorama City",22-FEB-16,12790,49,29191,15
"SCAL","Panorama City",22-FEB-16,12791,53,29191,10
"SCAL","Panorama City",22-FEB-16,12791,49,29191,14
"SCAL","Panorama City",22-FEB-16,12791,49,29191,14
"SCAL","Panorama City",22-FEB-16,12791,49,29191,14
"SCAL","Panorama City",22-FEB-16,12791,53,29191,11
"SCAL","Panorama City",22-FEB-16,12788,53,29194,14
"SCAL","Panorama City",22-FEB-16,12767,70,29216,11
"SCAL","Panorama City",22-FEB-16,12766,66,29216,23
"SCAL","Panorama City",22-FEB-16,12767,72,29216,11
"SCAL","Panorama City",17-FEB-16,12792,64,29050,7
"SCAL","Panorama City",17-FEB-16,12792,57,29050,14
"SCAL","Panorama City",17-FEB-16,12794,57,29050,12
"SCAL","Panorama City",17-FEB-16,12794,57,29050,12
"SCAL","Panorama City",17-FEB-16,12796,61,29048,10
"SCAL","Panorama City",17-FEB-16,12798,62,29046,12
"SCAL","Panorama City",17-FEB-16,12796,79,29046,7
"SCAL","Panorama City",17-FEB-16,12771,75,29069,22
"SCAL","Panorama City",17-FEB-16,12772,89,29069,12
"SCAL","Panorama City",17-FEB-16,12770,80,29068,26
"SCAL","Panorama City",17-FEB-16,12774,90,29068,10
"SCAL","Panorama City",17-FEB-16,12748,92,29084,18
"SCAL","Panorama City",17-FEB-16,12751,106,29084,6
"SCAL","Panorama City",17-FEB-16,12749,96,29084,21
"SCAL","Panorama City",17-FEB-16,12755,98,29084,14
"SCAL","Panorama City",17-FEB-16,12755,85,29084,28
"SCAL","Panorama City",17-FEB-16,12764,89,29084,13
"SCAL","Panorama City",17-FEB-16,12764,78,29084,24
"SCAL","Panorama City",17-FEB-16,12773,84,29084,9
"SCAL","Panorama City",17-FEB-16,12773,67,29084,26
"SCAL","Panorama City",18-FEB-16,12785,73,29084,8
"SCAL","Panorama City",18-FEB-16,12785,60,29084,21
"SCAL","Panorama City",18-FEB-16,12792,65,29084,9
"SCAL","Panorama City",18-FEB-16,12792,58,29084,16
"SCAL","Panorama City",18-FEB-16,12794,63,29084,9
"SCAL","Panorama City",18-FEB-16,12794,58,29084,14
"SCAL","Panorama City",18-FEB-16,12794,61,29084,11
"SCAL","Panorama City",18-FEB-16,12794,58,29084,14
"SCAL","Panorama City",18-FEB-16,12794,67,29084,7
"SCAL","Panorama City",18-FEB-16,12796,62,29082,14
"SCAL","Panorama City",18-FEB-16,12776,82,29106,4
"SCAL","Panorama City",18-FEB-16,12776,85,29106,7
"SCAL","Panorama City",18-FEB-16,12753,88,29122,17
"SCAL","Panorama City",18-FEB-16,12752,86,29121,29
"SCAL","Panorama City",18-FEB-16,12757,95,29121,18
"SCAL","Panorama City",18-FEB-16,12738,96,29139,29
"SCAL","Panorama City",18-FEB-16,12748,108,29138,11
"SCAL","Panorama City",18-FEB-16,12748,95,29138,25
"SCAL","Panorama City",18-FEB-16,12751,102,29138,12
"SCAL","Panorama City",18-FEB-16,12751,90,29138,30
"SCAL","Panorama City",18-FEB-16,12762,90,29138,15
"SCAL","Panorama City",18-FEB-16,12762,79,29138,26
"SCAL","Panorama City",18-FEB-16,12770,84,29138,10
"SCAL","Panorama City",18-FEB-16,12770,69,29138,25
"SCAL","Panorama City",19-FEB-16,12779,73,29138,12
"SCAL","Panorama City",19-FEB-16,12779,63,29138,22
"SCAL","Panorama City",19-FEB-16,12786,74,29138,4
"SCAL","Panorama City",19-FEB-16,12786,63,29138,15
"SCAL","Panorama City",19-FEB-16,12787,72,29138,5
"SCAL","Panorama City",19-FEB-16,12787,63,29138,14
"SCAL","Panorama City",19-FEB-16,12787,72,29138,5
"SCAL","Panorama City",19-FEB-16,12787,63,29138,14
"SCAL","Panorama City",19-FEB-16,12787,74,29138,5
"SCAL","Panorama City",19-FEB-16,12758,70,29152,14
"SCAL","Panorama City",19-FEB-16,12758,86,29152,7
"SCAL","Panorama City",19-FEB-16,12759,82,29151,18
"SCAL","Panorama City",19-FEB-16,12761,91,29151,10
"SCAL","Panorama City",19-FEB-16,12761,83,29151,19
"SCAL","Panorama City",19-FEB-16,12762,95,29151,8
"SCAL","Panorama City",19-FEB-16,12748,98,29176,18
"SCAL","Panorama City",19-FEB-16,12747,111,29176,14
"SCAL","Panorama City",19-FEB-16,12725,101,29192,27
"SCAL","Panorama City",19-FEB-16,12732,101,29191,20
"SCAL","Panorama City",19-FEB-16,12730,89,29191,34
"SCAL","Panorama City",14-FEB-16,12818,58,28913,10
"SCAL","Panorama City",14-FEB-16,12818,56,28913,12
"SCAL","Panorama City",14-FEB-16,12818,57,28913,12
"SCAL","Panorama City",14-FEB-16,12818,56,28913,13
"SCAL","Panorama City",14-FEB-16,12818,56,28913,13
"SCAL","Panorama City",14-FEB-16,12818,56,28913,13
"SCAL","Panorama City",14-FEB-16,12819,57,28913,11
"SCAL","Panorama City",14-FEB-16,12819,56,28913,12
"SCAL","Panorama City",14-FEB-16,12819,56,28913,12
"SCAL","Panorama City",14-FEB-16,12819,56,28913,12
"SCAL","Panorama City",14-FEB-16,12819,56,28913,12
"SCAL","Panorama City",14-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,59,28913,9
"SCAL","Panorama City",15-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,57,28913,11
"SCAL","Panorama City",15-FEB-16,12819,56,28913,12
"SCAL","Panorama City",15-FEB-16,12819,57,28913,12
"SCAL","Panorama City",15-FEB-16,12819,63,28913,13
"SCAL","Panorama City",15-FEB-16,12788,73,28948,10
"SCAL","Panorama City",15-FEB-16,12788,79,28947,14
"SCAL","Panorama City",15-FEB-16,12788,94,28947,9
"SCAL","Panorama City",15-FEB-16,12786,86,28947,21
"SCAL","Panorama City",15-FEB-16,12786,99,28947,15
"SCAL","Panorama City",15-FEB-16,12761,99,28980,24
"SCAL","Panorama City",15-FEB-16,12767,114,28980,7
"SCAL","Panorama City",15-FEB-16,12736,106,28997,21
"SCAL","Panorama City",15-FEB-16,12742,100,28997,22
"SCAL","Panorama City",15-FEB-16,12742,90,28997,36
"SCAL","Panorama City",15-FEB-16,12756,89,28997,18
"SCAL","Panorama City",15-FEB-16,12758,77,28997,26
"SCAL","Panorama City",15-FEB-16,12770,75,28997,15
"SCAL","Panorama City",15-FEB-16,12770,64,28997,26
"SCAL","Panorama City",16-FEB-16,12779,65,28997,13
"SCAL","Panorama City",16-FEB-16,12779,58,28997,20
"SCAL","Panorama City",16-FEB-16,12787,60,28997,10
"SCAL","Panorama City",16-FEB-16,12787,57,28997,13
"SCAL","Panorama City",16-FEB-16,12788,57,28997,12
"SCAL","Panorama City",16-FEB-16,12788,57,28997,12
"SCAL","Panorama City",16-FEB-16,12788,57,28997,12
"SCAL","Panorama City",16-FEB-16,12788,57,28997,12
"SCAL","Panorama City",16-FEB-16,12788,60,28997,11
"SCAL","Panorama City",16-FEB-16,12786,64,28997,12
"SCAL","Panorama City",16-FEB-16,12785,74,28996,11
"SCAL","Panorama City",16-FEB-16,12784,77,28996,19
"SCAL","Panorama City",16-FEB-16,12786,92,28995,7
"SCAL","Panorama City",16-FEB-16,12785,80,28995,21
"SCAL","Panorama City",16-FEB-16,12766,93,29024,9
"SCAL","Panorama City",16-FEB-16,12766,91,29024,17
"SCAL","Panorama City",16-FEB-16,12750,107,29050,8
"SCAL","Panorama City",16-FEB-16,12748,98,29050,24
"SCAL","Panorama City",16-FEB-16,12755,97,29050,13
"SCAL","Panorama City",16-FEB-16,12755,80,29050,31
"SCAL","Panorama City",16-FEB-16,12765,83,29050,16
"SCAL","Panorama City",16-FEB-16,12769,74,29050,20
"SCAL","Panorama City",16-FEB-16,12776,71,29050,16
"SCAL","Panorama City",16-FEB-16,12776,65,29050,22
"SCAL","Panorama City",17-FEB-16,12785,64,29050,14
"SCAL","Panorama City",17-FEB-16,12785,57,29050,21
"SCAL","Panorama City",17-FEB-16,12785,57,29050,21
"SCAL","Panorama City",17-FEB-16,12785,57,29050,21
"SCAL","Panorama City",11-FEB-16,12774,80,28860,41
"SCAL","Panorama City",11-FEB-16,12787,80,28860,20
"SCAL","Panorama City",11-FEB-16,12790,73,28860,20
"SCAL","Panorama City",11-FEB-16,12797,74,28860,12
"SCAL","Panorama City",11-FEB-16,12797,61,28860,25
"SCAL","Panorama City",12-FEB-16,12805,65,28860,13
"SCAL","Panorama City",12-FEB-16,12805,56,28860,22
"SCAL","Panorama City",12-FEB-16,12813,61,28860,9
"SCAL","Panorama City",12-FEB-16,12813,55,28860,15
"SCAL","Panorama City",12-FEB-16,12815,57,28860,11
"SCAL","Panorama City",12-FEB-16,12815,55,28860,13
"SCAL","Panorama City",12-FEB-16,12815,55,28860,13
"SCAL","Panorama City",12-FEB-16,12815,55,28860,13
"SCAL","Panorama City",12-FEB-16,12815,57,28860,12
"SCAL","Panorama City",12-FEB-16,12815,60,28860,14
"SCAL","Panorama City",12-FEB-16,12795,67,28891,12
"SCAL","Panorama City",12-FEB-16,12790,78,28891,23
"SCAL","Panorama City",12-FEB-16,12790,88,28891,16
"SCAL","Panorama City",12-FEB-16,12793,82,28891,21
"SCAL","Panorama City",12-FEB-16,12797,96,28891,6
"SCAL","Panorama City",12-FEB-16,12764,96,28913,15
"SCAL","Panorama City",12-FEB-16,12764,104,28913,12
"SCAL","Panorama City",12-FEB-16,12764,98,28913,22
"SCAL","Panorama City",12-FEB-16,12766,100,28913,14
"SCAL","Panorama City",12-FEB-16,12764,84,28913,33
"SCAL","Panorama City",12-FEB-16,12779,87,28913,13
"SCAL","Panorama City",12-FEB-16,12778,74,28913,27
"SCAL","Panorama City",12-FEB-16,12788,73,28913,16
"SCAL","Panorama City",12-FEB-16,12788,66,28913,23
"SCAL","Panorama City",13-FEB-16,12796,68,28913,13
"SCAL","Panorama City",13-FEB-16,12796,61,28913,20
"SCAL","Panorama City",13-FEB-16,12802,62,28913,13
"SCAL","Panorama City",13-FEB-16,12802,58,28913,17
"SCAL","Panorama City",13-FEB-16,12804,60,28913,13
"SCAL","Panorama City",13-FEB-16,12804,56,28913,17
"SCAL","Panorama City",13-FEB-16,12808,58,28913,11
"SCAL","Panorama City",13-FEB-16,12808,56,28913,13
"SCAL","Panorama City",13-FEB-16,12808,56,28913,13
"SCAL","Panorama City",13-FEB-16,12808,56,28913,13
"SCAL","Panorama City",13-FEB-16,12808,58,28913,11
"SCAL","Panorama City",13-FEB-16,12808,58,28913,15
"SCAL","Panorama City",13-FEB-16,12808,56,28913,17
"SCAL","Panorama City",13-FEB-16,12812,61,28913,9
"SCAL","Panorama City",13-FEB-16,12812,57,28913,14
"SCAL","Panorama City",13-FEB-16,12812,57,28913,14
"SCAL","Panorama City",13-FEB-16,12812,57,28913,14
"SCAL","Panorama City",13-FEB-16,12813,60,28913,10
"SCAL","Panorama City",13-FEB-16,12813,57,28913,13
"SCAL","Panorama City",13-FEB-16,12813,57,28913,13
"SCAL","Panorama City",13-FEB-16,12813,57,28913,13
"SCAL","Panorama City",13-FEB-16,12813,58,28913,12
"SCAL","Panorama City",13-FEB-16,12813,57,28913,13
"SCAL","Panorama City",14-FEB-16,12813,57,28913,13
"SCAL","Panorama City",14-FEB-16,12813,56,28913,14
"SCAL","Panorama City",14-FEB-16,12814,60,28913,9
"SCAL","Panorama City",14-FEB-16,12814,56,28913,13
"SCAL","Panorama City",14-FEB-16,12815,63,28913,5
"SCAL","Panorama City",14-FEB-16,12815,56,28913,12
"SCAL","Panorama City",14-FEB-16,12815,60,28913,8
"SCAL","Panorama City",14-FEB-16,12815,56,28913,12
"SCAL","Panorama City",14-FEB-16,12815,56,28913,12
"SCAL","Panorama City",14-FEB-16,12815,56,28913,12
"SCAL","Panorama City",14-FEB-16,12815,58,28913,11
"SCAL","Panorama City",14-FEB-16,12815,56,28913,15
"SCAL","Panorama City",09-FEB-16,12815,51,28722,14
"SCAL","Panorama City",09-FEB-16,12815,46,28722,19
"SCAL","Panorama City",09-FEB-16,12818,52,28722,10
"SCAL","Panorama City",09-FEB-16,12818,46,28722,16
"SCAL","Panorama City",09-FEB-16,12820,49,28722,11
"SCAL","Panorama City",09-FEB-16,12820,46,28722,14
"SCAL","Panorama City",09-FEB-16,12820,46,28722,14
"SCAL","Panorama City",09-FEB-16,12820,46,28722,14
"SCAL","Panorama City",09-FEB-16,12820,54,28722,9
"SCAL","Panorama City",09-FEB-16,12820,52,28722,15
"SCAL","Panorama City",09-FEB-16,12818,65,28722,11
"SCAL","Panorama City",09-FEB-16,12818,80,28722,24
"SCAL","Panorama City",09-FEB-16,12818,78,28722,27
"SCAL","Panorama City",09-FEB-16,12806,89,28770,13
"SCAL","Panorama City",09-FEB-16,12803,96,28769,25
"SCAL","Panorama City",09-FEB-16,12807,105,28769,15
"SCAL","Panorama City",09-FEB-16,12776,98,28817,30
"SCAL","Panorama City",09-FEB-16,12780,97,28817,20
"SCAL","Panorama City",09-FEB-16,12779,76,28817,43
"SCAL","Panorama City",09-FEB-16,12794,72,28817,22
"SCAL","Panorama City",09-FEB-16,12807,67,28817,13
"SCAL","Panorama City",09-FEB-16,12807,57,28817,23
"SCAL","Panorama City",10-FEB-16,12816,54,28817,17
"SCAL","Panorama City",10-FEB-16,12816,50,28817,21
"SCAL","Panorama City",10-FEB-16,12823,54,28817,10
"SCAL","Panorama City",10-FEB-16,12823,49,28817,15
"SCAL","Panorama City",10-FEB-16,12825,52,28817,10
"SCAL","Panorama City",10-FEB-16,12825,49,28817,13
"SCAL","Panorama City",10-FEB-16,12825,49,28817,13
"SCAL","Panorama City",10-FEB-16,12825,49,28817,13
"SCAL","Panorama City",10-FEB-16,12825,51,28817,13
"SCAL","Panorama City",10-FEB-16,12825,55,28817,14
"SCAL","Panorama City",10-FEB-16,12824,74,28817,12
"SCAL","Panorama City",10-FEB-16,12821,74,28817,29
"SCAL","Panorama City",10-FEB-16,12775,85,28844,22
"SCAL","Panorama City",10-FEB-16,12777,74,28844,29
"SCAL","Panorama City",10-FEB-16,12783,81,28844,11
"SCAL","Panorama City",10-FEB-16,12782,90,28844,16
"SCAL","Panorama City",10-FEB-16,12783,96,28843,13
"SCAL","Panorama City",10-FEB-16,12783,87,28843,26
"SCAL","Panorama City",10-FEB-16,12793,92,28843,11
"SCAL","Panorama City",10-FEB-16,12793,74,28843,29
"SCAL","Panorama City",10-FEB-16,12804,74,28843,17
"SCAL","Panorama City",10-FEB-16,12804,70,28843,21
"SCAL","Panorama City",10-FEB-16,12811,67,28843,17
"SCAL","Panorama City",10-FEB-16,12811,61,28843,23
"SCAL","Panorama City",11-FEB-16,12819,59,28843,17
"SCAL","Panorama City",11-FEB-16,12819,52,28843,24
"SCAL","Panorama City",11-FEB-16,12827,58,28843,10
"SCAL","Panorama City",11-FEB-16,12827,52,28843,16
"SCAL","Panorama City",11-FEB-16,12830,55,28843,10
"SCAL","Panorama City",11-FEB-16,12830,52,28843,13
"SCAL","Panorama City",11-FEB-16,12830,52,28843,13
"SCAL","Panorama City",11-FEB-16,12829,53,28843,13
"SCAL","Panorama City",11-FEB-16,12829,57,28843,14
"SCAL","Panorama City",11-FEB-16,12829,64,28843,12
"SCAL","Panorama City",11-FEB-16,12767,69,28863,14
"SCAL","Panorama City",11-FEB-16,12767,78,28863,12
"SCAL","Panorama City",11-FEB-16,12768,79,28862,17
"SCAL","Panorama City",11-FEB-16,12773,82,28861,15
"SCAL","Panorama City",11-FEB-16,12771,89,28861,20
"SCAL","Panorama City",11-FEB-16,12770,103,28860,12
"SCAL","Panorama City",11-FEB-16,12769,97,28860,25
"SCAL","Panorama City",11-FEB-16,12774,95,28860,25
"SCAL","Panorama City",06-FEB-16,12803,58,28668,14
"SCAL","Panorama City",06-FEB-16,12803,56,28668,16
"SCAL","Panorama City",06-FEB-16,12803,60,28668,12
"SCAL","Panorama City",06-FEB-16,12803,59,28668,16
"SCAL","Panorama City",06-FEB-16,12804,60,28668,15
"SCAL","Panorama City",06-FEB-16,12804,56,28668,19
"SCAL","Panorama City",06-FEB-16,12806,58,28668,14
"SCAL","Panorama City",06-FEB-16,12806,56,28668,17
"SCAL","Panorama City",06-FEB-16,12807,59,28668,13
"SCAL","Panorama City",06-FEB-16,12807,56,28668,16
"SCAL","Panorama City",06-FEB-16,12808,57,28668,14
"SCAL","Panorama City",06-FEB-16,12808,53,28668,18
"SCAL","Panorama City",06-FEB-16,12809,54,28668,16
"SCAL","Panorama City",06-FEB-16,12809,52,28668,18
"SCAL","Panorama City",06-FEB-16,12811,53,28668,15
"SCAL","Panorama City",06-FEB-16,12811,50,28668,18
"SCAL","Panorama City",07-FEB-16,12813,52,28668,14
"SCAL","Panorama City",07-FEB-16,12813,50,28668,16
"SCAL","Panorama City",07-FEB-16,12814,57,28668,8
"SCAL","Panorama City",07-FEB-16,12814,50,28668,15
"SCAL","Panorama City",07-FEB-16,12814,55,28668,10
"SCAL","Panorama City",07-FEB-16,12814,50,28668,15
"SCAL","Panorama City",07-FEB-16,12814,57,28668,8
"SCAL","Panorama City",07-FEB-16,12814,50,28668,15
"SCAL","Panorama City",07-FEB-16,12814,50,28668,15
"SCAL","Panorama City",07-FEB-16,12814,49,28668,16
"SCAL","Panorama City",07-FEB-16,12814,51,28668,14
"SCAL","Panorama City",07-FEB-16,12814,53,28668,17
"SCAL","Panorama City",07-FEB-16,12815,51,28668,19
"SCAL","Panorama City",07-FEB-16,12815,48,28668,22
"SCAL","Panorama City",07-FEB-16,12818,54,28667,16
"SCAL","Panorama City",07-FEB-16,12818,50,28667,21
"SCAL","Panorama City",07-FEB-16,12822,54,28667,13
"SCAL","Panorama City",07-FEB-16,12822,50,28667,17
"SCAL","Panorama City",07-FEB-16,12823,51,28667,14
"SCAL","Panorama City",07-FEB-16,12823,49,28667,16
"SCAL","Panorama City",07-FEB-16,12823,53,28667,12
"SCAL","Panorama City",07-FEB-16,12823,45,28667,20
"SCAL","Panorama City",07-FEB-16,12827,45,28667,16
"SCAL","Panorama City",07-FEB-16,12827,44,28667,17
"SCAL","Panorama City",08-FEB-16,12829,45,28667,14
"SCAL","Panorama City",08-FEB-16,12829,44,28667,15
"SCAL","Panorama City",08-FEB-16,12829,47,28667,12
